epoch,step,test_loss,test_mae,test_rmse,train_loss,val_loss,val_mae,val_rmse
0,12,,,,,434021.9375,656.9959106445312,658.2529907226562
0,12,,,,452595.4375,,,
1,25,,,,,425938.625,650.7991333007812,652.0728759765625
1,25,,,,446528.875,,,
2,38,,,,,417501.46875,644.2838745117188,645.5703735351562
2,38,,,,438512.09375,,,
3,51,,,,,407946.6875,636.8255004882812,638.1268310546875
3,51,,,,429248.625,,,
4,64,,,,,397177.78125,628.3135375976562,629.632080078125
4,64,,,,419120.8125,,,
5,77,,,,,385324.09375,618.8087158203125,620.1471557617188
5,77,,,,407529.96875,,,
6,90,,,,,372492.4375,608.3523559570312,609.7131958007812
6,90,,,,395768.46875,,,
7,103,,,,,358696.71875,596.9060668945312,598.2926025390625
7,103,,,,380956.75,,,
8,116,,,,,344018.8125,584.4817504882812,585.8971557617188
8,116,,,,367281.25,,,
9,129,,,,,328505.8125,571.0568237304688,572.5046997070312
9,129,,,,352274.96875,,,
10,142,,,,,312237.53125,556.630615234375,558.115234375
10,142,,,,334967.5625,,,
11,155,,,,,295283.8125,541.1875,542.7135009765625
11,155,,,,320066.65625,,,
12,168,,,,,277750.75,524.7388916015625,526.3115234375
12,168,,,,300942.59375,,,
13,181,,,,,259755.328125,507.3021545410156,508.92755126953125
13,181,,,,282542.9375,,,
14,194,,,,,241387.5625,488.8636779785156,490.548828125
14,194,,,,264567.03125,,,
15,207,,,,,222721.90625,469.38470458984375,471.1378479003906
15,207,,,,244749.46875,,,
16,220,,,,,203902.40625,448.89031982421875,450.7212829589844
16,220,,,,226650.328125,,,
17,233,,,,,185053.0,427.3793640136719,429.2998046875
17,233,,,,205794.296875,,,
18,246,,,,,166298.140625,404.8434753417969,406.8675231933594
18,246,,,,186413.875,,,
19,259,,,,,147786.5,381.29595947265625,383.4408874511719
19,259,,,,168922.484375,,,
20,272,,,,,129689.3828125,356.7765808105469,359.06365966796875
20,272,,,,151198.328125,,,
21,285,,,,,112098.890625,331.20843505859375,333.6654357910156
21,285,,,,134266.78125,,,
22,298,,,,,95184.3203125,304.60540771484375,307.2681579589844
22,298,,,,112510.390625,,,
23,311,,,,,79114.25,276.9736328125,279.8900146484375
23,311,,,,98095.0859375,,,
24,324,,,,,64069.06640625,248.3328399658203,251.56863403320312
24,324,,,,80829.0703125,,,
25,337,,,,,50198.890625,218.6298828125,222.2802276611328
25,337,,,,65601.4921875,,,
26,350,,,,,37711.94921875,187.91506958007812,192.12278747558594
26,350,,,,52791.7265625,,,
27,363,,,,,26800.716796875,156.20770263671875,161.20289611816406
27,363,,,,42256.48828125,,,
28,376,,,,,17652.447265625,123.50131225585938,129.69346618652344
28,376,,,,31149.416015625,,,
29,389,,,,,10459.3779296875,89.77473449707031,98.01799774169922
29,389,,,,22297.462890625,,,
30,402,,,,,5426.43505859375,55.98424530029297,67.8629379272461
30,402,,,,14989.705078125,,,
31,415,,,,,2783.39111328125,36.80432891845703,50.05845642089844
31,415,,,,11104.005859375,,,
32,428,,,,,2433.569091796875,40.8235969543457,48.73198318481445
32,428,,,,8448.2685546875,,,
33,441,,,,,2452.12158203125,41.35701370239258,48.91796112060547
33,441,,,,8821.3408203125,,,
34,454,,,,,2425.8828125,40.57299041748047,48.65087890625
34,454,,,,8405.640625,,,
35,467,,,,,2437.4892578125,40.94404220581055,48.77224349975586
35,467,,,,8491.68359375,,,
36,480,,,,,2412.68896484375,37.96727752685547,48.22957229614258
36,480,,,,8679.03125,,,
37,493,,,,,2439.676513671875,37.38213348388672,48.30939483642578
37,493,,,,10193.9501953125,,,
38,506,,,,,2405.941650390625,39.696571350097656,48.4111328125
38,506,,,,9023.62109375,,,
39,519,,,,,2446.75634765625,41.21088790893555,48.865238189697266
39,519,,,,9454.201171875,,,
40,532,,,,,2413.56201171875,40.1063232421875,48.51113510131836
40,532,,,,8235.9296875,,,
41,545,,,,,2413.843994140625,40.11894226074219,48.514549255371094
41,545,,,,8744.3154296875,,,
42,558,,,,,2433.3896484375,40.8179817199707,48.730125427246094
42,558,,,,9151.2197265625,,,
43,571,,,,,2418.760498046875,40.321678161621094,48.57210922241211
43,571,,,,8260.666015625,,,
44,584,,,,,2413.92041015625,40.1223258972168,48.51547622680664
44,584,,,,8642.10546875,,,
45,597,,,,,2441.9052734375,41.07240295410156,48.816898345947266
45,597,,,,8962.146484375,,,
46,610,,,,,2419.1787109375,40.33763122558594,48.57686233520508
46,610,,,,8254.6123046875,,,
47,623,,,,,2404.32470703125,39.58454132080078,48.38652420043945
47,623,,,,9097.953125,,,
48,636,,,,,2399.994384765625,38.82036590576172,48.26417541503906
48,636,,,,8683.0751953125,,,
49,649,,,,,2400.399169921875,39.1458740234375,48.3071174621582
49,649,,,,9124.7998046875,,,
50,650,1788.3763427734375,30.678417205810547,39.931480407714844,,,,
