rank,building_id,composite_score,completeness_pct,site_id,building_type,selected_as_source
340,Rat_public_Becky,79.39,99.56,Rat,Public services,False
341,Wolf_education_Cody,79.39,99.9,Wolf,Education,False
342,Rat_public_Tammara,79.38,99.83,Rat,Public services,False
343,Rat_public_Roberta,79.38,99.57,Rat,Public services,False
344,Bear_education_Zandra,79.38,99.37,Bear,Education,False
345,Fox_education_Burton,79.38,99.96,Fox,Education,False
346,Rat_public_Michelle,79.37,99.66,Rat,Public services,False
347,Lamb_education_Luz,79.37,99.92,Lamb,Education,False
348,Rat_public_Frederick,79.37,99.53,Rat,Public services,False
349,Fox_education_Rudolph,79.37,99.22,Fox,Education,False
350,Rat_public_Damon,79.36,99.41,Rat,Public services,False
351,Rat_assembly_Francine,79.36,99.51,Rat,Entertainment/public assembly,False
352,Rat_lodging_Ben,79.35,98.85,Rat,Lodging/residential,False
353,Rat_public_Helena,79.35,99.5,Rat,Public services,False
354,Rat_office_Jessica,79.35,98.68,Rat,Office,False
355,Eagle_education_Teresa,79.35,99.61,Eagle,Education,False
356,Rat_office_Craig,79.35,99.29,Rat,Office,False
357,Eagle_education_Will,79.34,99.54,Eagle,Education,False
358,Rat_warehouse_Shari,79.34,99.43,Rat,Warehouse/storage,False
359,Rat_public_Dexter,79.34,99.43,Rat,Public services,False
360,Rat_public_Laura,79.34,98.98,Rat,Public services,False
361,Rat_public_Nelson,79.34,99.57,Rat,Public services,False
362,Bear_education_Sandy,79.34,99.21,Bear,Education,False
363,Bear_education_Lashanda,79.34,99.78,Bear,Education,False
364,Rat_assembly_Teddy,79.33,99.57,Rat,Entertainment/public assembly,False
365,Rat_public_Corinne,79.33,99.7,Rat,Public services,False
366,Moose_education_Rene,79.32,99.81,Moose,Education,False
367,Rat_health_Guy,79.32,98.99,Rat,Healthcare,False
368,Hog_education_Haywood,79.31,99.21,Hog,Education,False
369,Rat_assembly_Kenya,79.31,99.81,Rat,Entertainment/public assembly,False
370,Rat_assembly_Monica,79.31,99.44,Rat,Entertainment/public assembly,False
371,Eagle_education_Luther,79.31,99.53,Eagle,Education,False
372,Rat_public_Kelle,79.3,98.8,Rat,Public services,False
373,Rat_office_Ramiro,79.3,98.7,Rat,Office,False
374,Eagle_education_Norah,79.3,99.38,Eagle,Education,False
375,Eagle_education_Sherrill,79.3,99.48,Eagle,Education,False
376,Fox_education_Lesley,79.3,99.79,Fox,Education,False
377,Rat_public_Neil,79.29,99.75,Rat,Public services,False
378,Rat_public_Emilee,79.29,99.43,Rat,Public services,False
379,Rat_other_Daphne,79.29,99.59,Rat,Other,False
380,Bear_education_Darrell,79.28,99.99,Bear,Education,False
381,Fox_education_John,79.27,98.17,Fox,Education,False
382,Eagle_education_Raul,79.26,99.3,Eagle,Education,False
383,Rat_public_Fern,79.26,98.9,Rat,Public services,False
384,Fox_education_Rosie,79.25,99.97,Fox,Education,False
385,Peacock_education_Shelly,79.25,98.94,Peacock,Education,False
386,Bear_education_Babara,79.25,98.88,Bear,Education,False
387,Fox_education_Sterling,79.24,99.97,Fox,Education,False
388,Rat_assembly_Kaitlyn,79.24,99.57,Rat,Entertainment/public assembly,False
389,Rat_public_Clyde,79.23,99.58,Rat,Public services,False
390,Eagle_education_Peter,79.23,99.24,Eagle,Education,False
391,Bear_education_Austin,79.23,99.78,Bear,Education,False
392,Rat_assembly_Archie,79.23,99.37,Rat,Entertainment/public assembly,False
393,Fox_education_Cynthia,79.22,99.11,Fox,Education,False
394,Bull_education_Olive,79.22,98.1,Bull,Education,False
395,Rat_health_Shane,79.22,98.71,Rat,Healthcare,False
396,Bull_education_Gregory,79.22,98.12,Bull,Education,False
397,Rat_public_Sharron,79.21,99.74,Rat,Public services,False
398,Bear_education_Leonel,79.21,99.98,Bear,Education,False
399,Bull_education_Juan,79.2,98.1,Bull,Education,False
400,Wolf_education_Bobby,79.2,98.27,Wolf,Education,False
401,Robin_education_Karyl,79.2,100.0,Robin,Education,False
402,Bull_education_Brandi,79.19,98.27,Bull,Education,False
403,Lamb_education_Rodrigo,79.19,99.91,Lamb,Education,False
404,Rat_public_Alanna,79.19,98.63,Rat,Public services,False
405,Eagle_education_Roman,79.19,99.0,Eagle,Education,False
406,Bear_education_Bonita,79.19,98.81,Bear,Education,False
407,Rat_warehouse_Breanna,79.18,99.57,Rat,Warehouse/storage,False
408,Rat_public_Loretta,79.18,98.84,Rat,Public services,False
409,Fox_education_Shirley,79.18,98.67,Fox,Education,False
410,Fox_education_Stacia,79.18,98.85,Fox,Education,False
411,Rat_public_Kathleen,79.17,98.87,Rat,Public services,False
412,Bull_education_Tracey,79.17,98.27,Bull,Education,False
413,Rat_public_Johnny,79.16,99.7,Rat,Public services,False
414,Bull_education_Pamela,79.16,98.28,Bull,Education,False
415,Fox_education_Henrietta,79.16,99.81,Fox,Education,False
416,Bull_education_Sebastian,79.16,98.13,Bull,Education,False
417,Rat_assembly_Trudy,79.15,99.56,Rat,Entertainment/public assembly,False
418,Rat_office_Mei,79.15,98.04,Rat,Office,False
419,Bull_education_Elva,79.15,98.3,Bull,Education,False
420,Eagle_education_Petra,79.15,98.98,Eagle,Education,False
421,Rat_public_Bronwyn,79.15,98.06,Rat,Public services,False
422,Rat_other_Lan,79.14,98.65,Rat,Other,False
423,Bull_education_Dania,79.14,98.28,Bull,Education,False
424,Bull_education_Krista,79.14,98.15,Bull,Education,False
425,Bull_education_Nichole,79.14,98.15,Bull,Education,False
426,Rat_public_Shanta,79.13,99.43,Rat,Public services,False
427,Bull_education_Venita,79.13,98.13,Bull,Education,False
428,Bull_education_Bryon,79.13,98.26,Bull,Education,False
429,Bull_education_Nolan,79.13,98.3,Bull,Education,False
430,Bull_education_Hayley,79.12,98.14,Bull,Education,False
431,Bear_education_Yuri,79.12,99.78,Bear,Education,False
432,Bull_education_Mario,79.12,98.3,Bull,Education,False
433,Bull_education_Racheal,79.12,98.14,Bull,Education,False
434,Bull_education_Genie,79.12,98.15,Bull,Education,False
435,Lamb_education_Terina,79.11,99.86,Lamb,Education,False
436,Bull_education_Stewart,79.11,98.3,Bull,Education,False
437,Eagle_education_Maragret,79.11,98.79,Eagle,Education,False
438,Bull_education_Dakota,79.11,98.3,Bull,Education,False
439,Bull_education_Reina,79.11,98.12,Bull,Education,False
440,Bull_education_Miquel,79.11,98.16,Bull,Education,False
441,Hog_education_Jared,79.1,99.23,Hog,Education,False
442,Bull_education_Pablo,79.1,98.12,Bull,Education,False
443,Rat_assembly_Deandre,79.1,99.7,Rat,Entertainment/public assembly,False
444,Bull_education_Clarice,79.09,98.28,Bull,Education,False
445,Bull_education_Luke,79.09,98.15,Bull,Education,False
446,Bull_education_Fabiola,79.08,98.15,Bull,Education,False
447,Bull_education_Lenny,79.07,98.09,Bull,Education,False
448,Bull_education_Nina,79.06,98.15,Bull,Education,False
449,Bull_education_Roland,79.06,98.04,Bull,Education,False
450,Bull_education_Kendra,79.06,98.05,Bull,Education,False
451,Bull_education_Dan,79.05,98.11,Bull,Education,False
452,Bear_education_Mara,79.04,98.23,Bear,Education,False
453,Rat_assembly_Rosemarie,79.04,99.4,Rat,Entertainment/public assembly,False
454,Bull_education_Kristal,79.04,98.14,Bull,Education,False
455,Bull_education_Miranda,79.04,98.11,Bull,Education,False
456,Rat_public_Chrissy,79.03,97.72,Rat,Public services,False
457,Rat_assembly_Kristine,79.03,97.81,Rat,Entertainment/public assembly,False
458,Bull_education_Patrina,79.03,98.11,Bull,Education,False
459,Bull_education_Brain,79.03,98.16,Bull,Education,False
460,Bull_education_Brady,79.02,98.28,Bull,Education,False
461,Rat_public_Tricia,79.02,99.84,Rat,Public services,False
462,Bull_education_Carl,79.02,98.14,Bull,Education,False
463,Moose_education_Lori,79.02,99.48,Moose,Education,False
464,Bull_education_Reynaldo,79.02,98.28,Bull,Education,False
465,Eagle_education_Shanna,79.01,99.02,Eagle,Education,False
466,Bull_education_Antonia,79.01,97.9,Bull,Education,False
467,Bull_education_Linnie,79.01,98.15,Bull,Education,False
468,Bull_education_Jae,79.0,98.13,Bull,Education,False
469,Fox_education_Shawanda,79.0,99.97,Fox,Education,False
470,Rat_lodging_Marion,78.99,99.38,Rat,Lodging/residential,False
471,Rat_lodging_Marguerite,78.98,99.1,Rat,Lodging/residential,False
472,Bull_education_Dora,78.98,97.93,Bull,Education,False
473,Rat_office_Jill,78.98,98.34,Rat,Office,False
474,Bull_education_Arthur,78.98,98.15,Bull,Education,False
475,Bear_education_Holly,78.98,99.11,Bear,Education,False
476,Bull_education_Joseph,78.98,97.89,Bull,Education,False
477,Bull_education_Mervin,78.96,98.14,Bull,Education,False
478,Bull_education_Brenda,78.96,98.16,Bull,Education,False
479,Eagle_education_Wesley,78.95,98.98,Eagle,Education,False
480,Rat_public_Toya,78.95,99.29,Rat,Public services,False
481,Fox_education_Delma,78.95,99.81,Fox,Education,False
482,Wolf_education_Arnulfo,78.93,97.83,Wolf,Education,False
483,Bear_education_Santos,78.92,99.78,Bear,Education,False
484,Bull_education_Barry,78.92,97.95,Bull,Education,False
485,Bear_education_Benita,78.92,97.69,Bear,Education,False
486,Bull_education_Roseann,78.91,97.6,Bull,Education,False
487,Lamb_education_Dwayne,78.91,99.74,Lamb,Education,False
488,Rat_public_Kermit,78.9,97.24,Rat,Public services,False
489,Lamb_education_Lazaro,78.89,100.0,Lamb,Education,False
490,Lamb_education_Robin,78.88,99.91,Lamb,Education,False
491,Lamb_education_Domitila,78.87,99.92,Lamb,Education,False
492,Bull_education_Myra,78.86,98.26,Bull,Education,False
493,Rat_lodging_Jeannette,78.85,99.83,Rat,Lodging/residential,False
494,Bull_education_Summer,78.85,97.4,Bull,Education,False
495,Bear_education_Fannie,78.85,97.54,Bear,Education,False
496,Rat_public_Duane,78.85,99.83,Rat,Public services,False
497,Rat_public_Mark,78.84,99.78,Rat,Public services,False
498,Rat_lodging_Lorenzo,78.84,99.0,Rat,Lodging/residential,False
499,Lamb_education_Emery,78.84,99.91,Lamb,Education,False
500,Fox_education_Virginia,78.83,99.71,Fox,Education,False
501,Bull_education_Geneva,78.83,97.5,Bull,Education,False
502,Lamb_education_Armando,78.83,100.0,Lamb,Education,False
503,Bull_education_Lyn,78.83,97.99,Bull,Education,False
504,Eagle_education_Lino,78.82,98.95,Eagle,Education,False
505,Bull_education_Magaret,78.81,98.11,Bull,Education,False
506,Wolf_education_Roderick,78.81,99.96,Wolf,Education,False
507,Lamb_education_Junior,78.8,99.82,Lamb,Education,False
508,Rat_other_Al,78.8,99.46,Rat,Other,False
509,Hog_education_Donnie,78.79,100.0,Hog,Education,False
510,Bull_education_Shona,78.78,97.62,Bull,Education,False
511,Lamb_education_Antonio,78.78,99.91,Lamb,Education,False
512,Lamb_education_Mckenzie,78.78,99.91,Lamb,Education,False
513,Lamb_education_Mae,78.77,100.0,Lamb,Education,False
514,Lamb_education_Daniel,78.76,99.6,Lamb,Education,False
515,Rat_assembly_Suzanne,78.75,99.37,Rat,Entertainment/public assembly,False
516,Fox_education_Ray,78.74,99.99,Fox,Education,False
517,Lamb_education_Philomena,78.72,99.85,Lamb,Education,False
518,Bear_education_Deena,78.72,96.72,Bear,Education,False
519,Rat_public_Darren,78.7,99.33,Rat,Public services,False
520,Lamb_education_Darrel,78.7,99.91,Lamb,Education,False
521,Rat_office_Avis,78.69,97.93,Rat,Office,False
522,Lamb_education_Gabrielle,78.66,100.0,Lamb,Education,False
523,Bear_education_Millie,78.65,97.81,Bear,Education,False
524,Rat_public_Frank,78.65,99.29,Rat,Public services,False
525,Rat_assembly_Pam,78.62,99.66,Rat,Entertainment/public assembly,False
526,Rat_assembly_Aisha,78.6,99.41,Rat,Entertainment/public assembly,False
527,Lamb_education_Lawrence,78.58,99.91,Lamb,Education,False
528,Wolf_education_Anisa,78.57,97.39,Wolf,Education,False
529,Lamb_education_Gabriel,78.52,99.73,Lamb,Education,False
530,Rat_assembly_Damaris,78.51,99.56,Rat,Entertainment/public assembly,False
531,Lamb_education_Bettye,78.51,99.61,Lamb,Education,False
532,Rat_assembly_Gwen,78.5,99.37,Rat,Entertainment/public assembly,False
533,Rat_lodging_Dwight,78.49,99.81,Rat,Lodging/residential,False
534,Bear_education_Arnold,78.47,97.5,Bear,Education,False
535,Rat_assembly_Silvia,78.46,99.7,Rat,Entertainment/public assembly,False
536,Bull_education_Dottie,78.46,96.42,Bull,Education,False
537,Lamb_education_Manuel,78.42,99.74,Lamb,Education,False
538,Lamb_education_Isabelle,78.42,99.74,Lamb,Education,False
539,Rat_assembly_Rolland,78.39,99.82,Rat,Entertainment/public assembly,False
540,Robin_education_Della,78.38,99.44,Robin,Education,False
541,Lamb_education_Patsy,78.33,99.74,Lamb,Education,False
542,Rat_assembly_Erwin,78.33,99.7,Rat,Entertainment/public assembly,False
543,Lamb_education_Larissa,78.29,99.36,Lamb,Education,False
544,Robin_education_Lashandra,78.28,100.0,Robin,Education,False
545,Rat_assembly_Michel,78.25,99.84,Rat,Entertainment/public assembly,False
546,Lamb_education_Williams,78.24,99.91,Lamb,Education,False
547,Bull_education_Lydia,78.24,95.25,Bull,Education,False
548,Rat_assembly_Cristina,78.22,99.67,Rat,Entertainment/public assembly,False
549,Rat_assembly_Ruth,78.21,99.51,Rat,Entertainment/public assembly,False
550,Lamb_education_Freddy,78.21,99.46,Lamb,Education,False
551,Eagle_education_Shante,78.2,95.78,Eagle,Education,False
552,Lamb_education_Sara,78.2,100.0,Lamb,Education,False
553,Lamb_education_Lucas,78.16,100.0,Lamb,Education,False
554,Rat_lodging_Ted,78.16,97.63,Rat,Lodging/residential,False
555,Rat_education_Roxanne,78.15,37.19,Rat,Education,False
556,Rat_assembly_Victorina,78.15,96.95,Rat,Entertainment/public assembly,False
557,Lamb_education_Sunny,78.11,99.57,Lamb,Education,False
558,Lamb_education_Garry,78.1,99.74,Lamb,Education,False
559,Bull_education_Clarita,78.1,95.02,Bull,Education,False
560,Bull_education_Violeta,78.08,97.83,Bull,Education,False
561,Eagle_education_Edith,78.07,95.91,Eagle,Education,False
562,Rat_assembly_Ezequiel,78.05,99.83,Rat,Entertainment/public assembly,False
563,Rat_assembly_Kelley,78.03,99.12,Rat,Entertainment/public assembly,False
564,Rat_public_Sean,78.02,99.7,Rat,Public services,False
565,Rat_assembly_Jennie,78.0,98.54,Rat,Entertainment/public assembly,False
566,Eagle_education_Brianne,78.0,95.03,Eagle,Education,False
567,Crow_education_Winston,77.99,94.27,Crow,Education,False
568,Lamb_education_Princess,77.97,99.58,Lamb,Education,False
569,Lamb_education_Maxwell,77.96,99.74,Lamb,Education,False
570,Rat_assembly_Pauline,77.96,97.12,Rat,Entertainment/public assembly,False
571,Rat_public_Muriel,77.94,99.33,Rat,Public services,False
572,Rat_public_Fredrick,77.9,96.56,Rat,Public services,False
573,Bobcat_education_Alissa,77.89,94.07,Bobcat,Education,False
574,Rat_assembly_Teodoro,77.81,95.73,Rat,Entertainment/public assembly,False
575,Rat_assembly_Aubrey,77.79,99.79,Rat,Entertainment/public assembly,False
576,Rat_assembly_Jamie,77.77,99.56,Rat,Entertainment/public assembly,False
577,Lamb_education_Stefan,77.76,99.74,Lamb,Education,False
578,Bobcat_education_Angela,77.76,93.94,Bobcat,Education,False
579,Rat_warehouse_Maegan,77.7,95.13,Rat,Warehouse/storage,False
580,Lamb_education_Augustine,77.68,99.74,Lamb,Education,False
581,Rat_assembly_Kristy,77.61,99.72,Rat,Entertainment/public assembly,False
582,Eagle_education_Alberto,77.58,93.62,Eagle,Education,False
583,Fox_education_Gayla,77.58,93.02,Fox,Education,False
584,Crow_education_Omer,77.56,92.8,Crow,Education,False
585,Rat_assembly_Donny,77.56,98.1,Rat,Entertainment/public assembly,False
586,Rat_assembly_Horace,77.56,99.7,Rat,Entertainment/public assembly,False
587,Eagle_education_Shana,77.52,93.37,Eagle,Education,False
588,Crow_education_Keisha,77.49,92.75,Crow,Education,False
589,Lamb_education_Maritza,77.48,93.74,Lamb,Education,False
590,Bull_education_Bernice,77.48,93.31,Bull,Education,False
591,Lamb_education_Hui,77.44,99.72,Lamb,Education,False
592,Cockatoo_education_Jack,77.42,91.85,Cockatoo,Education,False
593,Fox_education_Marcelina,77.38,99.46,Fox,Education,False
594,Bobcat_education_Coleman,77.38,92.1,Bobcat,Education,False
595,Lamb_education_Felipe,77.34,96.71,Lamb,Education,False
596,Rat_assembly_Alex,77.34,98.88,Rat,Entertainment/public assembly,False
597,Lamb_education_Hilary,77.32,99.73,Lamb,Education,False
598,Cockatoo_education_Oliver,77.32,91.88,Cockatoo,Education,False
599,Cockatoo_education_Rita,77.31,91.87,Cockatoo,Education,False
600,Cockatoo_education_Eunice,77.31,91.83,Cockatoo,Education,False
601,Cockatoo_education_Joel,77.3,91.88,Cockatoo,Education,False
602,Cockatoo_education_Erik,77.3,91.71,Cockatoo,Education,False
603,Eagle_education_Eileen,77.29,93.19,Eagle,Education,False
604,Cockatoo_education_Collin,77.29,91.85,Cockatoo,Education,False
605,Cockatoo_education_Marva,77.28,91.88,Cockatoo,Education,False
606,Rat_education_Abigail,77.28,30.3,Rat,Education,False
607,Cockatoo_education_Janet,77.27,91.87,Cockatoo,Education,False
608,Cockatoo_education_Brigitte,77.27,91.87,Cockatoo,Education,False
609,Cockatoo_education_June,77.26,91.79,Cockatoo,Education,False
610,Rat_public_Vickie,77.25,99.68,Rat,Public services,False
611,Cockatoo_education_Doreen,77.24,91.88,Cockatoo,Education,False
612,Cockatoo_education_Brendan,77.24,91.85,Cockatoo,Education,False
613,Cockatoo_education_Arlen,77.24,91.77,Cockatoo,Education,False
614,Cockatoo_education_Orlando,77.23,91.88,Cockatoo,Education,False
615,Cockatoo_education_Sheryl,77.21,91.88,Cockatoo,Education,False
616,Crow_education_Marlin,77.21,92.95,Crow,Education,False
617,Cockatoo_education_Gussie,77.18,91.84,Cockatoo,Education,False
618,Cockatoo_education_Laurence,77.16,91.87,Cockatoo,Education,False
619,Lamb_education_Rick,77.16,99.74,Lamb,Education,False
620,Cockatoo_education_Julia,77.14,91.7,Cockatoo,Education,False
621,Cockatoo_education_Charity,77.14,91.78,Cockatoo,Education,False
622,Cockatoo_education_Tyler,77.13,91.86,Cockatoo,Education,False
623,Cockatoo_education_Terrence,77.12,91.75,Cockatoo,Education,False
624,Cockatoo_education_Nelda,77.12,91.81,Cockatoo,Education,False
625,Cockatoo_education_Helene,77.11,91.77,Cockatoo,Education,False
626,Lamb_education_Felicia,77.1,93.6,Lamb,Education,False
627,Cockatoo_education_Shawn,77.1,91.88,Cockatoo,Education,False
628,Cockatoo_education_Magdalena,77.1,91.87,Cockatoo,Education,False
629,Cockatoo_education_Flora,77.08,91.84,Cockatoo,Education,False
630,Lamb_education_Hubert,77.08,99.77,Lamb,Education,False
631,Bear_education_Destiny,77.07,91.0,Bear,Education,False
632,Cockatoo_education_Minh,77.05,91.63,Cockatoo,Education,False
633,Lamb_education_Fred,77.04,93.74,Lamb,Education,False
634,Rat_public_Julieann,77.02,99.61,Rat,Public services,False
635,Lamb_education_Emilie,77.01,93.6,Lamb,Education,False
636,Cockatoo_education_Deloris,77.01,91.49,Cockatoo,Education,False
637,Lamb_education_Kayla,77.01,93.61,Lamb,Education,False
638,Cockatoo_education_Clifton,77.0,91.35,Cockatoo,Education,False
639,Lamb_education_Chet,77.0,93.73,Lamb,Education,False
640,Bull_education_Jeffery,76.99,91.92,Bull,Education,False
641,Lamb_education_Jane,76.98,93.6,Lamb,Education,False
642,Cockatoo_education_Maynard,76.97,91.85,Cockatoo,Education,False
643,Lamb_education_Moses,76.97,93.74,Lamb,Education,False
644,Lamb_education_Randal,76.97,93.74,Lamb,Education,False
645,Cockatoo_education_Jon,76.96,91.86,Cockatoo,Education,False
646,Cockatoo_education_Amira,76.95,90.69,Cockatoo,Education,False
647,Eagle_education_Jewell,76.93,91.46,Eagle,Education,False
648,Cockatoo_education_Julio,76.93,91.88,Cockatoo,Education,False
649,Lamb_education_Heidi,76.93,93.61,Lamb,Education,False
650,Cockatoo_education_Lionel,76.89,91.14,Cockatoo,Education,False
651,Lamb_education_Vaughn,76.84,93.87,Lamb,Education,False
652,Cockatoo_education_Joeann,76.84,91.44,Cockatoo,Education,False
653,Lamb_education_Ellen,76.83,93.74,Lamb,Education,False
654,Lamb_education_Bert,76.81,93.74,Lamb,Education,False
655,Cockatoo_education_Claudine,76.8,91.85,Cockatoo,Education,False
656,Cockatoo_education_Victoria,76.8,91.63,Cockatoo,Education,False
657,Bear_education_Nanette,76.77,90.66,Bear,Education,False
658,Lamb_education_Sylvester,76.77,93.68,Lamb,Education,False
659,Lamb_education_Ruben,76.76,93.74,Lamb,Education,False
660,Lamb_education_Faith,76.76,93.74,Lamb,Education,False
661,Lamb_education_Carlton,76.76,93.6,Lamb,Education,False
662,Lamb_education_Hellen,76.75,93.73,Lamb,Education,False
663,Lamb_education_Lemuel,76.71,93.74,Lamb,Education,False
664,Lamb_education_Harold,76.69,95.24,Lamb,Education,False
665,Lamb_education_Norris,76.68,93.87,Lamb,Education,False
666,Lamb_education_Wanda,76.68,93.72,Lamb,Education,False
667,Lamb_education_Salvador,76.64,93.61,Lamb,Education,False
668,Lamb_education_Phil,76.55,93.72,Lamb,Education,False
669,Cockatoo_education_Melanie,76.55,91.85,Cockatoo,Education,False
670,Lamb_education_Nathan,76.54,93.74,Lamb,Education,False
671,Bull_education_Matilda,76.52,91.23,Bull,Education,False
672,Lamb_education_Hillary,76.48,95.74,Lamb,Education,False
673,Lamb_education_Leopoldo,76.41,93.87,Lamb,Education,False
674,Lamb_education_Debby,76.32,93.74,Lamb,Education,False
675,Lamb_education_Dolly,76.22,93.59,Lamb,Education,False
676,Crow_education_Kate,76.22,87.99,Crow,Education,False
677,Lamb_education_Sabrina,76.19,93.27,Lamb,Education,False
678,Bobcat_education_Toni,76.18,88.1,Bobcat,Education,False
679,Fox_education_Maris,76.14,88.79,Fox,Education,False
680,Lamb_education_Marty,76.03,93.7,Lamb,Education,False
681,Bear_education_Liliana,76.01,87.87,Bear,Education,False
682,Lamb_education_Nichol,75.96,96.05,Lamb,Education,False
683,Rat_assembly_Gerald,75.94,94.32,Rat,Entertainment/public assembly,False
684,Lamb_education_Wilbert,75.82,93.74,Lamb,Education,False
685,Bobcat_education_Hollis,75.77,86.95,Bobcat,Education,False
686,Lamb_education_Eula,75.73,100.0,Lamb,Education,False
687,Bobcat_education_Jayne,75.66,87.92,Bobcat,Education,False
688,Lamb_education_Kasha,75.6,93.72,Lamb,Education,False
689,Fox_education_Elizabeth,75.57,86.24,Fox,Education,False
690,Rat_education_Moises,75.46,28.55,Rat,Education,False
691,Bobcat_education_Dylan,75.3,85.49,Bobcat,Education,False
692,Bobcat_education_Whitney,75.26,86.17,Bobcat,Education,False
693,Rat_public_Norene,75.21,85.35,Rat,Public services,False
694,Rat_public_Sana,75.21,86.03,Rat,Public services,False
695,Fox_education_Shaun,75.02,86.94,Fox,Education,False
696,Eagle_education_Paul,74.94,85.7,Eagle,Education,False
697,Eagle_education_Sheena,74.94,85.7,Eagle,Education,False
698,Hog_education_Josh,74.86,86.35,Hog,Education,False
699,Rat_assembly_Lillie,74.72,99.75,Rat,Entertainment/public assembly,False
700,Lamb_education_Logan,74.51,87.45,Lamb,Education,False
701,Lamb_education_Ira,74.45,86.89,Lamb,Education,False
702,Rat_education_Veronica,74.34,21.89,Rat,Education,False
703,Bobcat_education_Rosalva,74.21,81.99,Bobcat,Education,False
704,Bear_education_Merrill,74.21,81.61,Bear,Education,False
705,Rat_education_Alonzo,74.14,20.25,Rat,Education,False
706,Panther_education_Mohammad,74.07,80.92,Panther,Education,False
707,Panther_education_Violet,74.05,81.36,Panther,Education,False
708,Panther_education_Misty,74.03,81.44,Panther,Education,False
709,Panther_education_Edna,73.93,80.87,Panther,Education,False
710,Panther_education_Janis,73.92,80.66,Panther,Education,False
711,Panther_education_Vincent,73.9,80.68,Panther,Education,False
712,Panther_education_Scarlett,73.89,81.18,Panther,Education,False
713,Panther_education_Alecia,73.88,80.68,Panther,Education,False
714,Panther_education_Annetta,73.86,80.69,Panther,Education,False
715,Panther_education_Sophia,73.85,81.12,Panther,Education,False
716,Panther_education_Ivan,73.84,80.68,Panther,Education,False
717,Panther_education_Gina,73.82,80.83,Panther,Education,False
718,Panther_education_Cleopatra,73.81,81.32,Panther,Education,False
719,Panther_education_Jerome,73.79,80.7,Panther,Education,False
720,Panther_education_Aurora,73.76,80.7,Panther,Education,False
721,Panther_education_Teofila,73.76,80.69,Panther,Education,False
722,Panther_education_Rosalie,73.73,80.66,Panther,Education,False
723,Panther_education_Diann,73.72,80.67,Panther,Education,False
724,Panther_education_Enriqueta,73.71,80.79,Panther,Education,False
725,Panther_education_Mattie,73.7,80.7,Panther,Education,False
726,Panther_education_Emily,73.7,81.0,Panther,Education,False
727,Panther_education_Hugh,73.68,80.69,Panther,Education,False
728,Panther_education_Zelda,73.65,80.68,Panther,Education,False
729,Cockatoo_education_Mayra,73.6,79.92,Cockatoo,Education,False
730,Panther_education_Shelton,73.6,80.68,Panther,Education,False
731,Panther_education_Neal,73.51,80.69,Panther,Education,False
732,Rat_public_Johnna,73.46,86.35,Rat,Public services,False
733,Rat_public_Elmira,73.44,79.6,Rat,Public services,False
734,Panther_education_Tina,73.43,80.81,Panther,Education,False
735,Cockatoo_education_Evangeline,73.38,79.54,Cockatoo,Education,False
736,Panther_education_Karri,73.35,79.26,Panther,Education,False
737,Bull_education_Annette,73.26,78.96,Bull,Education,False
738,Panther_education_Genevieve,73.11,78.55,Panther,Education,False
739,Lamb_education_Traci,73.07,85.56,Lamb,Education,False
740,Bobcat_education_Marisha,72.46,77.28,Bobcat,Education,False
741,Panther_education_Jonathan,72.43,77.06,Panther,Education,False
742,Rat_office_Chris,72.02,74.53,Rat,Office,False
743,Eagle_education_April,71.93,74.74,Eagle,Education,False
744,Rat_public_Lea,71.77,75.35,Rat,Public services,False
745,Lamb_education_Aldo,71.76,79.71,Lamb,Education,False
746,Bobcat_education_Monte,71.64,73.67,Bobcat,Education,False
747,Rat_assembly_Jannie,71.55,99.54,Rat,Entertainment/public assembly,False
748,Cockatoo_education_Christi,71.21,72.82,Cockatoo,Education,False
749,Hog_education_Cathleen,70.79,70.5,Hog,Education,False
750,Lamb_education_Marc,70.78,82.11,Lamb,Education,False
751,Moose_education_Leland,70.37,73.54,Moose,Education,False
752,Panther_education_Quintin,70.28,69.7,Panther,Education,False
753,Bobcat_education_Miki,70.25,69.6,Bobcat,Education,False
754,Bull_education_Delia,70.23,69.03,Bull,Education,False
755,Bear_education_Carlo,70.04,68.38,Bear,Education,False
756,Moose_education_Florence,69.89,67.62,Moose,Education,False
757,Rat_lodging_Lakisha,69.13,76.5,Rat,Lodging/residential,False
758,Rat_office_Ashlee,68.31,62.2,Rat,Office,False
759,Rat_public_Maxine,67.22,58.09,Rat,Public services,False
760,Rat_lodging_Lucille,66.94,59.54,Rat,Lodging/residential,False
761,Lamb_education_Camille,66.73,58.73,Lamb,Education,False
762,Moose_education_Diane,66.34,55.89,Moose,Education,False
763,Lamb_education_Alina,66.04,57.52,Lamb,Education,False
764,Bear_education_Benjamin,64.86,53.76,Bear,Education,False
765,Lamb_education_Willetta,64.81,100.0,Lamb,Education,False
766,Fox_education_Jacqueline,64.67,64.35,Fox,Education,False
767,Bear_education_Deborah,64.67,51.71,Bear,Education,False
768,Fox_education_Maureen,64.63,49.92,Fox,Education,False
769,Rat_assembly_Karen,63.57,46.47,Rat,Entertainment/public assembly,False
770,Moose_education_Sasha,63.24,49.65,Moose,Education,False
771,Eagle_education_Cassie,63.24,48.33,Eagle,Education,False
772,Bobcat_education_Karin,63.07,44.85,Bobcat,Education,False
773,Rat_public_Yetta,62.93,44.96,Rat,Public services,False
