epoch,step,test_loss,test_mae,test_rmse,train_loss,val_loss,val_mae,val_rmse
0,303,,,,,558.1001586914062,18.322412490844727,20.916339874267578
0,303,,,,1351.873779296875,,,
1,607,,,,,81.20793151855469,6.552095890045166,8.243937492370605
1,607,,,,617.6019287109375,,,
2,911,,,,,48.35449981689453,4.804027080535889,6.173417568206787
2,911,,,,132.41017150878906,,,
3,1215,,,,,51.584442138671875,4.962100982666016,6.439772605895996
3,1215,,,,109.19670867919922,,,
4,1519,,,,,37.0915412902832,4.236313343048096,5.537220001220703
4,1519,,,,103.98240661621094,,,
5,1823,,,,,40.99752426147461,4.451023578643799,5.843900680541992
5,1823,,,,98.32027435302734,,,
6,2127,,,,,48.71500778198242,4.637423515319824,6.091980934143066
6,2127,,,,96.78901672363281,,,
7,2431,,,,,34.3116340637207,4.096195697784424,5.322316646575928
7,2431,,,,94.35150909423828,,,
8,2735,,,,,36.065528869628906,4.300800800323486,5.49826192855835
8,2735,,,,93.48650360107422,,,
9,3039,,,,,34.331729888916016,4.106348037719727,5.340337753295898
9,3039,,,,93.67924499511719,,,
10,3343,,,,,33.85847473144531,4.100850582122803,5.259500503540039
10,3343,,,,89.10060119628906,,,
11,3647,,,,,37.521663665771484,4.13059663772583,5.529031276702881
11,3647,,,,90.74304962158203,,,
12,3951,,,,,33.97064208984375,4.065343856811523,5.305867671966553
12,3951,,,,89.99513244628906,,,
13,4255,,,,,32.38842010498047,3.825690984725952,5.082806587219238
13,4255,,,,86.73114776611328,,,
14,4559,,,,,32.1712760925293,3.7662153244018555,5.103351593017578
14,4559,,,,84.18321990966797,,,
15,4863,,,,,38.13829803466797,4.236382007598877,5.578537940979004
15,4863,,,,84.28684997558594,,,
16,5167,,,,,35.89655303955078,4.027772903442383,5.417142868041992
16,5167,,,,85.03627014160156,,,
17,5471,,,,,32.60752487182617,3.7674734592437744,5.117153644561768
17,5471,,,,82.53401947021484,,,
18,5775,,,,,36.22285079956055,4.009101390838623,5.386721134185791
18,5775,,,,79.953857421875,,,
19,6079,,,,,43.120689392089844,4.565951824188232,5.939934253692627
19,6079,,,,81.39894104003906,,,
20,6383,,,,,31.700830459594727,3.922028064727783,5.1343817710876465
20,6383,,,,81.89623260498047,,,
21,6687,,,,,35.02171325683594,4.169848918914795,5.452781677246094
21,6687,,,,83.55571746826172,,,
22,6991,,,,,31.83165740966797,3.8915085792541504,5.171265602111816
22,6991,,,,76.42584228515625,,,
23,7295,,,,,37.58045196533203,4.1447649002075195,5.599180221557617
23,7295,,,,76.5883560180664,,,
24,7599,,,,,33.303287506103516,3.817234754562378,5.191157341003418
24,7599,,,,75.96015930175781,,,
25,7903,,,,,32.807254791259766,3.7634265422821045,5.149184703826904
25,7903,,,,76.5218505859375,,,
26,8207,,,,,36.20032501220703,4.162051200866699,5.489458084106445
26,8207,,,,75.41409301757812,,,
27,8511,,,,,35.787742614746094,4.108325481414795,5.462494373321533
27,8511,,,,73.84696197509766,,,
28,8815,,,,,32.57497787475586,3.7123525142669678,5.110265731811523
28,8815,,,,73.4273910522461,,,
29,9119,,,,,35.507476806640625,4.115044116973877,5.399666786193848
29,9119,,,,70.63740539550781,,,
30,9423,,,,,33.509681701660156,3.8497512340545654,5.206412315368652
30,9423,,,,72.31595611572266,,,
31,9424,346.07586669921875,15.536443710327148,16.990886688232422,,,,
